Figure,Setting,Indicator,Group,Subgroup,Time,Start_Time,End_Time,Value,Measure
3b,ED,Confirmed Screenings,Total,Total,63,03/10/2021,03/16/2021,20.7,Percent
3b,ED,Confirmed Screenings,Total,Total,64,03/17/2021,03/23/2021,21.7,Percent
3b,ED,Confirmed Screenings,Total,Total,65,03/24/2021,03/30/2021,23.2,Percent
3b,ED,Confirmed Screenings,Total,Total,66,03/31/2021,04/06/2021,24.0,Percent
3b,ED,Confirmed Screenings,Total,Total,67,04/07/2021,04/13/2021,23.4,Percent
3b,ED,Confirmed Screenings,Total,Total,68,04/14/2021,04/20/2021,21.1,Percent
3b,ED,Confirmed Screenings,Total,Total,69,04/21/2021,04/27/2021,17.9,Percent
3b,ED,Confirmed Screenings,Total,Total,70,04/28/2021,05/04/2021,14.1,Percent
3b,ED,Confirmed Screenings,Total,Total,71,05/05/2021,05/11/2021,12.9,Percent
3b,ED,Confirmed Screenings,Total,Total,72,05/12/2021,05/18/2021,10.4,Percent
3b,ED,Confirmed Screenings,Total,Total,73,05/19/2021,05/25/2021,9.0,Percent
3b,ED,Confirmed Screenings,Total,Total,74,05/26/2021,06/01/2021,7.1,Percent
3b,ED,Confirmed Screenings,Total,Total,75,06/02/2021,06/08/2021,5.6,Percent
3b,ED,Confirmed Screenings,Total,Total,76,06/09/2021,06/15/2021,4.8,Percent
3b,ED,Confirmed Screenings,Total,Total,77,06/16/2021,06/22/2021,4.7,Percent
3b,ED,Confirmed Screenings,Total,Total,78,06/23/2021,06/29/2021,4.7,Percent
3b,ED,Confirmed Screenings,Total,Total,79,06/30/2021,07/06/2021,6.6,Percent
3b,ED,Confirmed Screenings,Total,Total,80,07/07/2021,07/13/2021,9.2,Percent
3b,ED,Confirmed Screenings,Total,Total,81,07/14/2021,07/20/2021,13.1,Percent
3b,ED,Confirmed Screenings,Total,Total,82,07/21/2021,07/27/2021,16.8,Percent
3b,ED,Confirmed Screenings,Total,Total,83,07/28/2021,08/03/2021,21.0,Percent
3b,ED,Confirmed Screenings,Total,Total,84,08/04/2021,08/10/2021,23.0,Percent
3b,ED,Confirmed Screenings,Total,Total,85,08/11/2021,08/17/2021,25.0,Percent
3b,ED,Confirmed Screenings,Total,Total,86,08/18/2021,08/24/2021,26.5,Percent
3b,ED,Confirmed Screenings,Total,Total,87,08/25/2021,08/31/2021,24.5,Percent
3b,ED,Confirmed Screenings,Total,Total,88,09/01/2021,09/07/2021,24.5,Percent
3b,ED,Confirmed Screenings,Total,Total,89,09/08/2021,09/14/2021,22.1,Percent
3b,ED,Confirmed Screenings,Total,Total,90,09/15/2021,09/21/2021,20.6,Percent
3b,ED,Confirmed Screenings,Total,Total,91,09/22/2021,09/28/2021,17.1,Percent
3b,ED,Confirmed Screenings,Total,Total,92,09/29/2021,10/05/2021,15.9,Percent
3b,ED,Confirmed Screenings,Total,Total,93,10/06/2021,10/12/2021,15.8,Percent
3b,ED,Confirmed Screenings,Total,Total,94,10/13/2021,10/19/2021,14.0,Percent
3b,ED,Confirmed Screenings,Total,Total,95,10/20/2021,10/26/2021,13.1,Percent
3b,ED,Confirmed Screenings,Total,Total,96,10/27/2021,11/02/2021,13.7,Percent
3b,ED,Confirmed Screenings,Total,Total,97,11/03/2021,11/09/2021,13.6,Percent
3b,ED,Confirmed Screenings,Total,Total,98,11/10/2021,11/16/2021,16.3,Percent
3b,ED,Confirmed Screenings,Total,Total,99,11/17/2021,11/23/2021,17.6,Percent
3b,ED,Confirmed Screenings,Total,Total,100,11/24/2021,11/30/2021,20.5,Percent
3b,ED,Confirmed Screenings,Total,Total,101,12/01/2021,12/07/2021,23.0,Percent
3b,ED,Confirmed Screenings,Total,Total,102,12/08/2021,12/14/2021,24.0,Percent
3b,ED,Confirmed Screenings,Total,Total,103,12/15/2021,12/21/2021,34.5,Percent
3b,ED,Confirmed Screenings,Total,Total,104,12/22/2021,12/28/2021,48.3,Percent
3b,ED,Negative Screenings,Age,0-29 Years,12,03/18/2020,03/24/2020,86.0,Percent
3b,ED,Negative Screenings,Age,0-29 Years,13,03/25/2020,03/31/2020,80.7,Percent
3b,ED,Negative Screenings,Age,0-29 Years,14,04/01/2020,04/07/2020,68.0,Percent
3b,ED,Negative Screenings,Age,0-29 Years,15,04/08/2020,04/14/2020,59.5,Percent
3b,ED,Negative Screenings,Age,0-29 Years,16,04/15/2020,04/21/2020,65.8,Percent
3b,ED,Negative Screenings,Age,0-29 Years,17,04/22/2020,04/28/2020,69.0,Percent
3b,ED,Negative Screenings,Age,0-29 Years,18,04/29/2020,05/05/2020,76.3,Percent
3b,ED,Negative Screenings,Age,0-29 Years,19,05/06/2020,05/12/2020,86.2,Percent
3b,ED,Negative Screenings,Age,0-29 Years,20,05/13/2020,05/19/2020,88.0,Percent
3b,ED,Negative Screenings,Age,0-29 Years,21,05/20/2020,05/26/2020,90.4,Percent
3b,ED,Negative Screenings,Age,0-29 Years,22,05/27/2020,06/02/2020,90.9,Percent
3b,ED,Negative Screenings,Age,0-29 Years,23,06/03/2020,06/09/2020,89.4,Percent
3b,ED,Negative Screenings,Age,0-29 Years,24,06/10/2020,06/16/2020,89.4,Percent
3b,ED,Negative Screenings,Age,0-29 Years,25,06/17/2020,06/23/2020,85.5,Percent
3b,ED,Negative Screenings,Age,0-29 Years,26,06/24/2020,06/30/2020,85.5,Percent
3b,ED,Negative Screenings,Age,0-29 Years,27,07/01/2020,07/07/2020,85.2,Percent
3b,ED,Negative Screenings,Age,0-29 Years,28,07/08/2020,07/14/2020,83.4,Percent
3b,ED,Negative Screenings,Age,0-29 Years,29,07/15/2020,07/21/2020,86.2,Percent
3b,ED,Negative Screenings,Age,0-29 Years,30,07/22/2020,07/28/2020,86.7,Percent
3b,ED,Negative Screenings,Age,0-29 Years,31,07/29/2020,08/04/2020,87.7,Percent
3b,ED,Negative Screenings,Age,0-29 Years,32,08/05/2020,08/11/2020,88.4,Percent
3b,ED,Negative Screenings,Age,0-29 Years,33,08/12/2020,08/18/2020,91.6,Percent
3b,ED,Negative Screenings,Age,0-29 Years,34,08/19/2020,08/25/2020,93.4,Percent
3b,ED,Negative Screenings,Age,0-29 Years,35,08/26/2020,09/01/2020,93.6,Percent
3b,ED,Negative Screenings,Age,0-29 Years,36,09/02/2020,09/08/2020,94.3,Percent
3b,ED,Negative Screenings,Age,0-29 Years,37,09/09/2020,09/15/2020,94.1,Percent
3b,ED,Negative Screenings,Age,0-29 Years,38,09/16/2020,09/22/2020,94.8,Percent
3b,ED,Negative Screenings,Age,0-29 Years,39,09/23/2020,09/29/2020,95.2,Percent
3b,ED,Negative Screenings,Age,0-29 Years,40,09/30/2020,10/06/2020,94.0,Percent
3b,ED,Negative Screenings,Age,0-29 Years,41,10/07/2020,10/13/2020,92.7,Percent
3b,ED,Negative Screenings,Age,0-29 Years,42,10/14/2020,10/20/2020,92.1,Percent
3b,ED,Negative Screenings,Age,0-29 Years,43,10/21/2020,10/27/2020,90.1,Percent
3b,ED,Negative Screenings,Age,0-29 Years,44,10/28/2020,11/03/2020,89.3,Percent
3b,ED,Negative Screenings,Age,0-29 Years,45,11/04/2020,11/10/2020,86.6,Percent
3b,ED,Negative Screenings,Age,0-29 Years,46,11/11/2020,11/17/2020,82.7,Percent
3b,ED,Negative Screenings,Age,0-29 Years,47,11/18/2020,11/24/2020,83.9,Percent
3b,ED,Negative Screenings,Age,0-29 Years,48,11/25/2020,12/01/2020,81.3,Percent
3b,ED,Negative Screenings,Age,0-29 Years,49,12/02/2020,12/08/2020,79.8,Percent
3b,ED,Negative Screenings,Age,0-29 Years,50,12/09/2020,12/15/2020,79.3,Percent
3b,ED,Negative Screenings,Age,0-29 Years,51,12/16/2020,12/22/2020,79.3,Percent
3b,ED,Negative Screenings,Age,0-29 Years,52,12/23/2020,12/29/2020,78.1,Percent
3b,ED,Negative Screenings,Age,0-29 Years,53,12/30/2020,01/05/2021,76.6,Percent
3b,ED,Negative Screenings,Age,0-29 Years,54,01/06/2021,01/12/2021,79.0,Percent
3b,ED,Negative Screenings,Age,0-29 Years,55,01/13/2021,01/19/2021,81.9,Percent
3b,ED,Negative Screenings,Age,0-29 Years,56,01/20/2021,01/26/2021,79.1,Percent
3b,ED,Negative Screenings,Age,0-29 Years,57,01/27/2021,02/02/2021,80.8,Percent
3b,ED,Negative Screenings,Age,0-29 Years,58,02/03/2021,02/09/2021,84.8,Percent
3b,ED,Negative Screenings,Age,0-29 Years,59,02/10/2021,02/16/2021,85.6,Percent
3b,ED,Negative Screenings,Age,0-29 Years,60,02/17/2021,02/23/2021,86.9,Percent
3b,ED,Negative Screenings,Age,0-29 Years,61,02/24/2021,03/02/2021,87.1,Percent
3b,ED,Negative Screenings,Age,0-29 Years,62,03/03/2021,03/09/2021,86.8,Percent
3b,ED,Negative Screenings,Age,0-29 Years,63,03/10/2021,03/16/2021,87.3,Percent
3b,ED,Negative Screenings,Age,0-29 Years,64,03/17/2021,03/23/2021,86.0,Percent
3b,ED,Negative Screenings,Age,0-29 Years,65,03/24/2021,03/30/2021,85.2,Percent
3b,ED,Negative Screenings,Age,0-29 Years,66,03/31/2021,04/06/2021,83.2,Percent
3b,ED,Negative Screenings,Age,0-29 Years,67,04/07/2021,04/13/2021,83.5,Percent
3b,ED,Negative Screenings,Age,0-29 Years,68,04/14/2021,04/20/2021,84.9,Percent
3b,ED,Negative Screenings,Age,0-29 Years,69,04/21/2021,04/27/2021,88.1,Percent
3b,ED,Negative Screenings,Age,0-29 Years,70,04/28/2021,05/04/2021,90.1,Percent
3b,ED,Negative Screenings,Age,0-29 Years,71,05/05/2021,05/11/2021,92.0,Percent
3b,ED,Negative Screenings,Age,0-29 Years,72,05/12/2021,05/18/2021,92.7,Percent
3b,ED,Negative Screenings,Age,0-29 Years,73,05/19/2021,05/25/2021,93.5,Percent
3b,ED,Negative Screenings,Age,0-29 Years,74,05/26/2021,06/01/2021,95.0,Percent
3b,ED,Negative Screenings,Age,0-29 Years,75,06/02/2021,06/08/2021,96.2,Percent
3b,ED,Negative Screenings,Age,0-29 Years,76,06/09/2021,06/15/2021,96.3,Percent
3b,ED,Negative Screenings,Age,0-29 Years,77,06/16/2021,06/22/2021,96.0,Percent
3b,ED,Negative Screenings,Age,0-29 Years,78,06/23/2021,06/29/2021,95.7,Percent
3b,ED,Negative Screenings,Age,0-29 Years,79,06/30/2021,07/06/2021,94.4,Percent
3b,ED,Negative Screenings,Age,0-29 Years,80,07/07/2021,07/13/2021,92.2,Percent
3b,ED,Negative Screenings,Age,0-29 Years,81,07/14/2021,07/20/2021,88.5,Percent
3b,ED,Negative Screenings,Age,0-29 Years,82,07/21/2021,07/27/2021,86.0,Percent
3b,ED,Negative Screenings,Age,0-29 Years,83,07/28/2021,08/03/2021,83.7,Percent
3b,ED,Negative Screenings,Age,0-29 Years,84,08/04/2021,08/10/2021,81.7,Percent
3b,ED,Negative Screenings,Age,0-29 Years,85,08/11/2021,08/17/2021,80.9,Percent
3b,ED,Negative Screenings,Age,0-29 Years,86,08/18/2021,08/24/2021,80.7,Percent
3b,ED,Negative Screenings,Age,0-29 Years,87,08/25/2021,08/31/2021,81.7,Percent
3b,ED,Negative Screenings,Age,0-29 Years,88,09/01/2021,09/07/2021,82.9,Percent
3b,ED,Negative Screenings,Age,0-29 Years,89,09/08/2021,09/14/2021,85.6,Percent
3b,ED,Negative Screenings,Age,0-29 Years,90,09/15/2021,09/21/2021,86.8,Percent
3b,ED,Negative Screenings,Age,0-29 Years,91,09/22/2021,09/28/2021,90.0,Percent
3b,ED,Negative Screenings,Age,0-29 Years,92,09/29/2021,10/05/2021,90.8,Percent
3b,ED,Negative Screenings,Age,0-29 Years,93,10/06/2021,10/12/2021,90.5,Percent
3b,ED,Negative Screenings,Age,0-29 Years,94,10/13/2021,10/19/2021,91.8,Percent
3b,ED,Negative Screenings,Age,0-29 Years,95,10/20/2021,10/26/2021,92.6,Percent
3b,ED,Negative Screenings,Age,0-29 Years,96,10/27/2021,11/02/2021,92.5,Percent
3b,ED,Negative Screenings,Age,0-29 Years,97,11/03/2021,11/09/2021,91.8,Percent
3b,ED,Negative Screenings,Age,0-29 Years,98,11/10/2021,11/16/2021,90.6,Percent
3b,ED,Negative Screenings,Age,0-29 Years,99,11/17/2021,11/23/2021,90.3,Percent
3b,ED,Negative Screenings,Age,0-29 Years,100,11/24/2021,11/30/2021,88.1,Percent
3b,ED,Negative Screenings,Age,0-29 Years,101,12/01/2021,12/07/2021,86.8,Percent
3b,ED,Negative Screenings,Age,0-29 Years,102,12/08/2021,12/14/2021,84.2,Percent
3b,ED,Negative Screenings,Age,0-29 Years,103,12/15/2021,12/21/2021,72.9,Percent
3b,ED,Negative Screenings,Age,0-29 Years,104,12/22/2021,12/28/2021,55.6,Percent
3b,ED,Negative Screenings,Age,30-59 Years,12,03/18/2020,03/24/2020,78.8,Percent
3b,ED,Negative Screenings,Age,30-59 Years,13,03/25/2020,03/31/2020,67.9,Percent
3b,ED,Negative Screenings,Age,30-59 Years,14,04/01/2020,04/07/2020,57.4,Percent
3b,ED,Negative Screenings,Age,30-59 Years,15,04/08/2020,04/14/2020,52.2,Percent
3b,ED,Negative Screenings,Age,30-59 Years,16,04/15/2020,04/21/2020,51.1,Percent
3b,ED,Negative Screenings,Age,30-59 Years,17,04/22/2020,04/28/2020,52.4,Percent
3b,ED,Negative Screenings,Age,30-59 Years,18,04/29/2020,05/05/2020,61.4,Percent
3b,ED,Negative Screenings,Age,30-59 Years,19,05/06/2020,05/12/2020,68.3,Percent
3b,ED,Negative Screenings,Age,30-59 Years,20,05/13/2020,05/19/2020,77.6,Percent
3b,ED,Negative Screenings,Age,30-59 Years,21,05/20/2020,05/26/2020,80.0,Percent
3b,ED,Negative Screenings,Age,30-59 Years,22,05/27/2020,06/02/2020,82.7,Percent
3b,ED,Negative Screenings,Age,30-59 Years,23,06/03/2020,06/09/2020,85.2,Percent
3b,ED,Negative Screenings,Age,30-59 Years,24,06/10/2020,06/16/2020,86.5,Percent
3b,ED,Negative Screenings,Age,30-59 Years,25,06/17/2020,06/23/2020,85.0,Percent
3b,ED,Negative Screenings,Age,30-59 Years,26,06/24/2020,06/30/2020,80.6,Percent
3b,ED,Negative Screenings,Age,30-59 Years,27,07/01/2020,07/07/2020,76.7,Percent
3b,ED,Negative Screenings,Age,30-59 Years,28,07/08/2020,07/14/2020,77.2,Percent
3b,ED,Negative Screenings,Age,30-59 Years,29,07/15/2020,07/21/2020,77.9,Percent
3b,ED,Negative Screenings,Age,30-59 Years,30,07/22/2020,07/28/2020,79.6,Percent
3b,ED,Negative Screenings,Age,30-59 Years,31,07/29/2020,08/04/2020,85.1,Percent
3b,ED,Negative Screenings,Age,30-59 Years,32,08/05/2020,08/11/2020,87.0,Percent
3b,ED,Negative Screenings,Age,30-59 Years,33,08/12/2020,08/18/2020,90.6,Percent
3b,ED,Negative Screenings,Age,30-59 Years,34,08/19/2020,08/25/2020,90.6,Percent
3b,ED,Negative Screenings,Age,30-59 Years,35,08/26/2020,09/01/2020,90.7,Percent
3b,ED,Negative Screenings,Age,30-59 Years,36,09/02/2020,09/08/2020,89.7,Percent
3b,ED,Negative Screenings,Age,30-59 Years,37,09/09/2020,09/15/2020,91.2,Percent
3b,ED,Negative Screenings,Age,30-59 Years,38,09/16/2020,09/22/2020,91.1,Percent
3b,ED,Negative Screenings,Age,30-59 Years,39,09/23/2020,09/29/2020,92.3,Percent
3b,ED,Negative Screenings,Age,30-59 Years,40,09/30/2020,10/06/2020,88.7,Percent
3b,ED,Negative Screenings,Age,30-59 Years,41,10/07/2020,10/13/2020,85.3,Percent
3b,ED,Negative Screenings,Age,30-59 Years,42,10/14/2020,10/20/2020,84.0,Percent
3b,ED,Negative Screenings,Age,30-59 Years,43,10/21/2020,10/27/2020,83.6,Percent
3b,ED,Negative Screenings,Age,30-59 Years,44,10/28/2020,11/03/2020,82.6,Percent
3b,ED,Negative Screenings,Age,30-59 Years,45,11/04/2020,11/10/2020,75.4,Percent
3b,ED,Negative Screenings,Age,30-59 Years,46,11/11/2020,11/17/2020,73.6,Percent
3b,ED,Negative Screenings,Age,30-59 Years,47,11/18/2020,11/24/2020,72.5,Percent
3b,ED,Negative Screenings,Age,30-59 Years,48,11/25/2020,12/01/2020,65.6,Percent
3b,ED,Negative Screenings,Age,30-59 Years,49,12/02/2020,12/08/2020,67.9,Percent
3b,ED,Negative Screenings,Age,30-59 Years,50,12/09/2020,12/15/2020,66.9,Percent
3b,ED,Negative Screenings,Age,30-59 Years,51,12/16/2020,12/22/2020,66.8,Percent
3b,ED,Negative Screenings,Age,30-59 Years,52,12/23/2020,12/29/2020,66.0,Percent
3b,ED,Negative Screenings,Age,30-59 Years,53,12/30/2020,01/05/2021,60.8,Percent
3b,ED,Negative Screenings,Age,30-59 Years,54,01/06/2021,01/12/2021,66.9,Percent
3b,ED,Negative Screenings,Age,30-59 Years,55,01/13/2021,01/19/2021,71.2,Percent
3b,ED,Negative Screenings,Age,30-59 Years,56,01/20/2021,01/26/2021,69.8,Percent
3b,ED,Negative Screenings,Age,30-59 Years,57,01/27/2021,02/02/2021,71.0,Percent
3b,ED,Negative Screenings,Age,30-59 Years,58,02/03/2021,02/09/2021,73.1,Percent
3b,ED,Negative Screenings,Age,30-59 Years,59,02/10/2021,02/16/2021,75.2,Percent
3b,ED,Negative Screenings,Age,30-59 Years,60,02/17/2021,02/23/2021,75.7,Percent
3b,ED,Negative Screenings,Age,30-59 Years,61,02/24/2021,03/02/2021,75.9,Percent
3b,ED,Negative Screenings,Age,30-59 Years,62,03/03/2021,03/09/2021,74.2,Percent
3b,ED,Negative Screenings,Age,30-59 Years,63,03/10/2021,03/16/2021,72.8,Percent
3b,ED,Negative Screenings,Age,30-59 Years,64,03/17/2021,03/23/2021,71.0,Percent
3b,ED,Negative Screenings,Age,30-59 Years,65,03/24/2021,03/30/2021,68.1,Percent
3b,ED,Negative Screenings,Age,30-59 Years,66,03/31/2021,04/06/2021,67.6,Percent
3b,ED,Negative Screenings,Age,30-59 Years,67,04/07/2021,04/13/2021,68.2,Percent
3b,ED,Negative Screenings,Age,30-59 Years,68,04/14/2021,04/20/2021,71.4,Percent
3b,ED,Negative Screenings,Age,30-59 Years,69,04/21/2021,04/27/2021,74.6,Percent
3b,ED,Negative Screenings,Age,30-59 Years,70,04/28/2021,05/04/2021,79.3,Percent
3b,ED,Negative Screenings,Age,30-59 Years,71,05/05/2021,05/11/2021,79.9,Percent
3b,ED,Negative Screenings,Age,30-59 Years,72,05/12/2021,05/18/2021,84.3,Percent
3b,ED,Negative Screenings,Age,30-59 Years,73,05/19/2021,05/25/2021,87.4,Percent
3b,ED,Negative Screenings,Age,30-59 Years,74,05/26/2021,06/01/2021,88.9,Percent
3b,ED,Negative Screenings,Age,30-59 Years,75,06/02/2021,06/08/2021,91.2,Percent
3b,ED,Negative Screenings,Age,30-59 Years,76,06/09/2021,06/15/2021,93.2,Percent
3b,ED,Negative Screenings,Age,30-59 Years,77,06/16/2021,06/22/2021,93.1,Percent
3b,ED,Negative Screenings,Age,30-59 Years,78,06/23/2021,06/29/2021,94.4,Percent
3b,ED,Negative Screenings,Age,30-59 Years,79,06/30/2021,07/06/2021,90.1,Percent
3b,ED,Negative Screenings,Age,30-59 Years,80,07/07/2021,07/13/2021,88.1,Percent
3b,ED,Negative Screenings,Age,30-59 Years,81,07/14/2021,07/20/2021,82.7,Percent
3b,ED,Negative Screenings,Age,30-59 Years,82,07/21/2021,07/27/2021,77.1,Percent
3b,ED,Negative Screenings,Age,30-59 Years,83,07/28/2021,08/03/2021,72.4,Percent
3b,ED,Negative Screenings,Age,30-59 Years,84,08/04/2021,08/10/2021,70.3,Percent
3b,ED,Negative Screenings,Age,30-59 Years,85,08/11/2021,08/17/2021,68.5,Percent
3b,ED,Negative Screenings,Age,30-59 Years,86,08/18/2021,08/24/2021,64.6,Percent
3b,ED,Negative Screenings,Age,30-59 Years,87,08/25/2021,08/31/2021,67.3,Percent
3b,ED,Negative Screenings,Age,30-59 Years,88,09/01/2021,09/07/2021,66.5,Percent
3b,ED,Negative Screenings,Age,30-59 Years,89,09/08/2021,09/14/2021,68.2,Percent
3b,ED,Negative Screenings,Age,30-59 Years,90,09/15/2021,09/21/2021,69.5,Percent
3b,ED,Negative Screenings,Age,30-59 Years,91,09/22/2021,09/28/2021,73.1,Percent
3b,ED,Negative Screenings,Age,30-59 Years,92,09/29/2021,10/05/2021,75.5,Percent
3b,ED,Negative Screenings,Age,30-59 Years,93,10/06/2021,10/12/2021,77.0,Percent
3b,ED,Negative Screenings,Age,30-59 Years,94,10/13/2021,10/19/2021,79.0,Percent
3b,ED,Negative Screenings,Age,30-59 Years,95,10/20/2021,10/26/2021,79.2,Percent
3b,ED,Negative Screenings,Age,30-59 Years,96,10/27/2021,11/02/2021,77.9,Percent
3b,ED,Negative Screenings,Age,30-59 Years,97,11/03/2021,11/09/2021,79.0,Percent
3b,ED,Negative Screenings,Age,30-59 Years,98,11/10/2021,11/16/2021,74.6,Percent
3b,ED,Negative Screenings,Age,30-59 Years,99,11/17/2021,11/23/2021,72.3,Percent
3b,ED,Negative Screenings,Age,30-59 Years,100,11/24/2021,11/30/2021,68.7,Percent
3b,ED,Negative Screenings,Age,30-59 Years,101,12/01/2021,12/07/2021,65.5,Percent
3b,ED,Negative Screenings,Age,30-59 Years,102,12/08/2021,12/14/2021,65.9,Percent
3b,ED,Negative Screenings,Age,30-59 Years,103,12/15/2021,12/21/2021,55.6,Percent
3b,ED,Negative Screenings,Age,30-59 Years,104,12/22/2021,12/28/2021,45.0,Percent
3b,ED,Negative Screenings,Age,60+ Years,12,03/18/2020,03/24/2020,79.2,Percent
3b,ED,Negative Screenings,Age,60+ Years,13,03/25/2020,03/31/2020,62.3,Percent
3b,ED,Negative Screenings,Age,60+ Years,14,04/01/2020,04/07/2020,40.7,Percent
3b,ED,Negative Screenings,Age,60+ Years,15,04/08/2020,04/14/2020,41.2,Percent
3b,ED,Negative Screenings,Age,60+ Years,16,04/15/2020,04/21/2020,43.0,Percent
3b,ED,Negative Screenings,Age,60+ Years,17,04/22/2020,04/28/2020,53.8,Percent
3b,ED,Negative Screenings,Age,60+ Years,18,04/29/2020,05/05/2020,66.0,Percent
3b,ED,Negative Screenings,Age,60+ Years,19,05/06/2020,05/12/2020,80.1,Percent
3b,ED,Negative Screenings,Age,60+ Years,20,05/13/2020,05/19/2020,83.8,Percent
3b,ED,Negative Screenings,Age,60+ Years,21,05/20/2020,05/26/2020,83.9,Percent
3b,ED,Negative Screenings,Age,60+ Years,22,05/27/2020,06/02/2020,89.7,Percent
3b,ED,Negative Screenings,Age,60+ Years,23,06/03/2020,06/09/2020,91.3,Percent
3b,ED,Negative Screenings,Age,60+ Years,24,06/10/2020,06/16/2020,92.1,Percent
3b,ED,Negative Screenings,Age,60+ Years,25,06/17/2020,06/23/2020,90.5,Percent
3b,ED,Negative Screenings,Age,60+ Years,26,06/24/2020,06/30/2020,87.3,Percent
3b,ED,Negative Screenings,Age,60+ Years,27,07/01/2020,07/07/2020,83.1,Percent
3b,ED,Negative Screenings,Age,60+ Years,28,07/08/2020,07/14/2020,83.7,Percent
3b,ED,Negative Screenings,Age,60+ Years,29,07/15/2020,07/21/2020,81.3,Percent
3b,ED,Negative Screenings,Age,60+ Years,30,07/22/2020,07/28/2020,84.8,Percent
3b,ED,Negative Screenings,Age,60+ Years,31,07/29/2020,08/04/2020,87.8,Percent
3b,ED,Negative Screenings,Age,60+ Years,32,08/05/2020,08/11/2020,88.5,Percent
3b,ED,Negative Screenings,Age,60+ Years,33,08/12/2020,08/18/2020,91.2,Percent
3b,ED,Negative Screenings,Age,60+ Years,34,08/19/2020,08/25/2020,91.2,Percent
3b,ED,Negative Screenings,Age,60+ Years,35,08/26/2020,09/01/2020,92.5,Percent
3b,ED,Negative Screenings,Age,60+ Years,36,09/02/2020,09/08/2020,92.4,Percent
3b,ED,Negative Screenings,Age,60+ Years,37,09/09/2020,09/15/2020,93.5,Percent
3b,ED,Negative Screenings,Age,60+ Years,38,09/16/2020,09/22/2020,93.4,Percent
3b,ED,Negative Screenings,Age,60+ Years,39,09/23/2020,09/29/2020,92.3,Percent
3b,ED,Negative Screenings,Age,60+ Years,40,09/30/2020,10/06/2020,89.8,Percent
3b,ED,Negative Screenings,Age,60+ Years,41,10/07/2020,10/13/2020,86.3,Percent
3b,ED,Negative Screenings,Age,60+ Years,42,10/14/2020,10/20/2020,87.8,Percent
3b,ED,Negative Screenings,Age,60+ Years,43,10/21/2020,10/27/2020,84.3,Percent
3b,ED,Negative Screenings,Age,60+ Years,44,10/28/2020,11/03/2020,84.8,Percent
3b,ED,Negative Screenings,Age,60+ Years,45,11/04/2020,11/10/2020,80.5,Percent
3b,ED,Negative Screenings,Age,60+ Years,46,11/11/2020,11/17/2020,75.8,Percent
3b,ED,Negative Screenings,Age,60+ Years,47,11/18/2020,11/24/2020,72.1,Percent
3b,ED,Negative Screenings,Age,60+ Years,48,11/25/2020,12/01/2020,65.1,Percent
3b,ED,Negative Screenings,Age,60+ Years,49,12/02/2020,12/08/2020,66.6,Percent
3b,ED,Negative Screenings,Age,60+ Years,50,12/09/2020,12/15/2020,65.8,Percent
3b,ED,Negative Screenings,Age,60+ Years,51,12/16/2020,12/22/2020,63.3,Percent
3b,ED,Negative Screenings,Age,60+ Years,52,12/23/2020,12/29/2020,61.7,Percent
3b,ED,Negative Screenings,Age,60+ Years,53,12/30/2020,01/05/2021,56.2,Percent
3b,ED,Negative Screenings,Age,60+ Years,54,01/06/2021,01/12/2021,59.6,Percent
3b,ED,Negative Screenings,Age,60+ Years,55,01/13/2021,01/19/2021,63.7,Percent
3b,ED,Negative Screenings,Age,60+ Years,56,01/20/2021,01/26/2021,64.5,Percent
3b,ED,Negative Screenings,Age,60+ Years,57,01/27/2021,02/02/2021,66.4,Percent
3b,ED,Negative Screenings,Age,60+ Years,58,02/03/2021,02/09/2021,69.1,Percent
3b,ED,Negative Screenings,Age,60+ Years,59,02/10/2021,02/16/2021,74.4,Percent
3b,ED,Negative Screenings,Age,60+ Years,60,02/17/2021,02/23/2021,75.0,Percent
3b,ED,Negative Screenings,Age,60+ Years,61,02/24/2021,03/02/2021,78.2,Percent
3b,ED,Negative Screenings,Age,60+ Years,62,03/03/2021,03/09/2021,78.3,Percent
3b,ED,Negative Screenings,Age,60+ Years,63,03/10/2021,03/16/2021,76.3,Percent
3b,ED,Negative Screenings,Age,60+ Years,64,03/17/2021,03/23/2021,77.0,Percent
3b,ED,Negative Screenings,Age,60+ Years,65,03/24/2021,03/30/2021,77.6,Percent
3b,ED,Negative Screenings,Age,60+ Years,66,03/31/2021,04/06/2021,78.0,Percent
3b,ED,Negative Screenings,Age,60+ Years,67,04/07/2021,04/13/2021,78.3,Percent
3b,ED,Negative Screenings,Age,60+ Years,68,04/14/2021,04/20/2021,80.5,Percent
3b,ED,Negative Screenings,Age,60+ Years,69,04/21/2021,04/27/2021,83.1,Percent
3b,ED,Negative Screenings,Age,60+ Years,70,04/28/2021,05/04/2021,87.9,Percent
3b,ED,Negative Screenings,Age,60+ Years,71,05/05/2021,05/11/2021,89.0,Percent
3b,ED,Negative Screenings,Age,60+ Years,72,05/12/2021,05/18/2021,90.8,Percent
3b,ED,Negative Screenings,Age,60+ Years,73,05/19/2021,05/25/2021,91.2,Percent
3b,ED,Negative Screenings,Age,60+ Years,74,05/26/2021,06/01/2021,94.3,Percent
3b,ED,Negative Screenings,Age,60+ Years,75,06/02/2021,06/08/2021,95.2,Percent
3b,ED,Negative Screenings,Age,60+ Years,76,06/09/2021,06/15/2021,95.5,Percent
